Title,ReleaseYear,City,Locations,FunFacts,ProductionCompany,Distributor,Director,Writer,Actor1,Actor2,Actor3,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip,Country,Source
The Dead Pool,1988,San Francisco,"Silver Restaurant (737 Washington Street, Chinatown)",,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.730003,-122.412703,0.9,street_center,,Silver Ave,San Francisco,CA,San Francisco County,94134,US,TIGER/Line® dataset from the US Census Bureau
The Dead Pool,1988,San Francisco,Fremont Street Exit of Bay Bridge,,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.789341,-122.395157,0.9,street_center,,Fremont St,San Francisco,CA,San Francisco County,94105,US,TIGER/Line® dataset from the US Census Bureau
The Dead Pool,1988,San Francisco,Folsom & Essex Streets,,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.786378,-122.395645,0.75,intersection,,Essex St,San Francisco,CA,San Francisco County,94107,US,TIGER/Line® dataset from the US Census Bureau
The Dead Pool,1988,San Francisco,"Eber Electronics (2355 Market Street, Castro)",,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Dead Pool,1988,San Francisco,Clementina & Sumner Streets,,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.775893,-122.409997,0.8,intersection,,Clementina St,San Francisco,CA,San Francisco County,94103,US,TIGER/Line® dataset from the US Census Bureau
The Dead Pool,1988,San Francisco,Carl & Cole Streets (Cole Valley),,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.7658,-122.449958,1,intersection,,Carl St,San Francisco,CA,San Francisco County,94117,US,TIGER/Line® dataset from the US Census Bureau
The Dead Pool,1988,San Francisco,710 Steiner Street (Hayes Valley),,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.776068,-122.432662,1,rooftop,710,Steiner St,San Francisco,CA,San Francisco County,94117,US,San Francisco
The Dead Pool,1988,San Francisco,550 El Camino Del Mar (Seacliff),,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.78758,-122.489938,1,rooftop,550,El Camino Del Mar,San Francisco,CA,San Francisco County,94121,US,San Francisco
The Dead Pool,1988,San Francisco,23rd & Iowa Streets (Dogpatch),,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.755164,-122.391753,0.99,intersection,,23rd St,San Francisco,CA,San Francisco County,94107,US,TIGER/Line® dataset from the US Census Bureau
The Dead Pool,1988,San Francisco,22nd Bet. Carolina & Rhode Island Streets (Potrero Hill),,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.765017,-122.436686,0.9,range_interpolation,22,De Forest Way,San Francisco,CA,San Francisco County,94114,US,TIGER/Line® dataset from the US Census Bureau
The Dead Pool,1988,San Francisco,22nd & Wisconsin Streets (Potrero Hill),,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.757301,-122.398939,1,intersection,,22nd St,San Francisco,CA,San Francisco County,94107,US,TIGER/Line® dataset from the US Census Bureau
The Dead Pool,1988,San Francisco,20th & De Haro Streets (Potrero Hill),,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.759734,-122.401112,1,intersection,,20th St,San Francisco,CA,San Francisco County,94107,US,TIGER/Line® dataset from the US Census Bureau
The Dead Pool,1988,San Francisco,1954 Mason Street (North Beach),,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.801734,-122.412604,1,rooftop,1954,Mason St,San Francisco,CA,San Francisco County,94133,US,San Francisco
The Dead Pool,1988,San Francisco,"San Francisco General Hospital Medical Center (1001 Potrero Avenue, Potrero Hill)",SF General Hospital is the only Level I Trauma Center serving San Francisco and northern San Mateo County. ,Warner Bros. Pictures,Warner Bros. Pictures,Buddy Van Horn,Harry Julian Fink,Clint Eastwood,Liam Neeson,Patricia Clarkson,37.733186,-122.469436,0.9,street_center,,San Fernando Way,San Francisco,CA,San Francisco County,94127,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,Victoria Theatre,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.719686,-122.465204,0.9,street_center,,Victoria St,San Francisco,CA,San Francisco County,94132,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,SPECS' Twelve Adler Museum Café,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,Ocean Beach at Point Lobos,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.727238,-122.466681,0.9,street_center,,Ocean Ave,San Francisco,CA,San Francisco County,94127,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,700 Kansas St.,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.76075,-122.403468,1,rooftop,700,Kansas St,San Francisco,CA,San Francisco County,94107,US,San Francisco
The Diary of a Teenage Girl,2015,San Francisco,Presidio Branch Library,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.787749,-122.461204,0.9,street_center,,Presidio Ter,San Francisco,CA,San Francisco County,94118,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,The Royal Oak,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,Tonic,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,Polk and Northpoint St.,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.787781,-122.419948,0.9,street_center,,Polk St,San Francisco,CA,San Francisco County,94109,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,770 Haight St.,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.771831,-122.43489,1,rooftop,770,Haight St,San Francisco,CA,San Francisco County,94117,US,San Francisco
The Diary of a Teenage Girl,2015,San Francisco,Tank Hill Park,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,Hamburger Haven,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,Higher Grounds Coffee House,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,304 Lily St.,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.7742,-122.426081,1,rooftop,304,Lily St,San Francisco,CA,San Francisco County,94102,US,San Francisco
The Diary of a Teenage Girl,2015,San Francisco,The Magazine at 920 Larkin,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,Geary St. from Polk to Larkin,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.786528,-122.413463,0.9,street_center,,Geary St,San Francisco,CA,San Francisco County,94102,US,TIGER/Line® dataset from the US Census Bureau
The Diary of a Teenage Girl,2015,San Francisco,Yerba Buena Island,,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,37.735894,-122.461309,0.5,street_center,,Yerba Buena Ave,San Francisco,CA,San Francisco County,94127,US,TIGER/Line® dataset from the US Census Bureau
The Doctor,1991,San Francisco,,,Silver Screen Partners IV,Buena Vista Pictures,Randa Haines,Robert Caswell,William Hurt,Christine Lahti,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Doors,1991,San Francisco,,,Bill Graham Films,TriStar Pictures,Oliver Stone,J. Randal Johnson,Val Kilmer,Meg Ryan,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Enforcer,1976,San Francisco,Sutter & Webster Streets,,Warner Bros. Pictures,Warner Bros. Pictures,James Fargo,Stirling Silliphant,Clint Eastwood,Tyne Daly,Harry Guardino,37.786304,-122.431552,1,intersection,,Sutter St,San Francisco,CA,San Francisco County,94115,US,TIGER/Line® dataset from the US Census Bureau
The Enforcer,1976,San Francisco,Hall of Justice,,Warner Bros. Pictures,Warner Bros. Pictures,James Fargo,Stirling Silliphant,Clint Eastwood,Tyne Daly,Harry Guardino,37.731824,-122.408669,0.9,street_center,,Hale St,San Francisco,CA,San Francisco County,94134,US,TIGER/Line® dataset from the US Census Bureau
The Enforcer,1976,San Francisco,Coit Tower,"The Tower was funded by a gift bequeathed by Lillie Hitchcock Coit, a socialite who reportedly liked to chase fires. Though the tower resembles a firehose nozzle, it was not designed this way.",Warner Bros. Pictures,Warner Bros. Pictures,James Fargo,Stirling Silliphant,Clint Eastwood,Tyne Daly,Harry Guardino,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Enforcer,1976,San Francisco,City Hall,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",Warner Bros. Pictures,Warner Bros. Pictures,James Fargo,Stirling Silliphant,Clint Eastwood,Tyne Daly,Harry Guardino,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Enforcer,1976,San Francisco,Balmy Street (Mission District),,Warner Bros. Pictures,Warner Bros. Pictures,James Fargo,Stirling Silliphant,Clint Eastwood,Tyne Daly,Harry Guardino,37.751011,-122.412195,0.9,street_center,,Balmy St,San Francisco,CA,San Francisco County,94110,US,TIGER/Line® dataset from the US Census Bureau
The Enforcer,1976,San Francisco,Alcatraz Island,Alcatraz Island was a military fort before it became a prison.,Warner Bros. Pictures,Warner Bros. Pictures,James Fargo,Stirling Silliphant,Clint Eastwood,Tyne Daly,Harry Guardino,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Enforcer,1976,San Francisco,24th Street Mini Park (Mission District),,Warner Bros. Pictures,Warner Bros. Pictures,James Fargo,Stirling Silliphant,Clint Eastwood,Tyne Daly,Harry Guardino,37.752187,-122.416697,0.9,street_center,,24th St,San Francisco,CA,San Francisco County,94110,US,TIGER/Line® dataset from the US Census Bureau
The Enforcer,1976,San Francisco,23rd & Capp Streets (Mission District),,Warner Bros. Pictures,Warner Bros. Pictures,James Fargo,Stirling Silliphant,Clint Eastwood,Tyne Daly,Harry Guardino,37.753902,-122.417506,1,intersection,,23rd St,San Francisco,CA,San Francisco County,94110,US,TIGER/Line® dataset from the US Census Bureau
The Enforcer,1976,San Francisco,"Lefty O' Doul Drawbridge/ 3rd Street Bridge (3rd Street, China Basin)","This is SF's only drawbridge, and was named after Francis Joseph ""Lefty"" O'Doul, a local baseball hero.",Warner Bros. Pictures,Warner Bros. Pictures,James Fargo,Stirling Silliphant,Clint Eastwood,Tyne Daly,Harry Guardino,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Fan,1996,San Francisco,Candlestick Park (602 Jamestown Ave.),"Then Vice President Richard Nixon threw out the first pitch when Candlestick opened in 1960. On August 29, 1966, The Beatles played their last concert for paying fans at Candlestick Park.",Mandalay Entertainment,Columbia TriStar,Tony Scott,Phoef Sutton,Robert De Niro,Wesley Snipes,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Fog of War,2003,San Francisco,,,Sony Pictures Classics,Sony Pictures Classics,Errol Morris,N/A,Robert McNamara,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
The Game,1997,San Francisco,Merchant Exchange Building (465 California Street),,Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger,37.795158,-122.401313,0.5,street_center,,Merchant St,San Francisco,CA,San Francisco County,94111,US,TIGER/Line® dataset from the US Census Bureau
The Game,1997,San Francisco,Washington Street & Waverly Place (Chinatown),,Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger,37.795077,-122.407001,1,intersection,,Washington St,San Francisco,CA,San Francisco County,94108,US,TIGER/Line® dataset from the US Census Bureau
The Game,1997,San Francisco,"Stockton Tunnel Southern Approach Overhang (Bush & Stockton Streets, Chinatown)","Opened in 1914, the Stockton Tunnel was built to provide North Beach residents access to the thriving downtown area.",Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger,37.79735,-122.408383,0.9,street_center,,Stockton St,San Francisco,CA,San Francisco County,94133,US,TIGER/Line® dataset from the US Census Bureau
The Game,1997,San Francisco,Sheraton Palace Hotel (639 Market Street),"The hotel was destroyed in the 1906 earthquake and fire, had to be rebuilt, and was reopened in 1909. ",Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
